Granja,Galpón,Sexo,Día,Tipo,Categoría,Cosechado (1/0),Cantidad cosechada
LA CABAÑITA,7,M,12,CAMPESINO,PEQUEÑO,0,0
BUENOS AIRES,1,H,1,BLANCO,ENGORDE,0,0
BUENOS AIRES,1,H,2,BLANCO,ENGORDE,0,0
BUENOS AIRES,1,H,3,BLANCO,ENGORDE,0,0
BUENOS AIRES,1,H,4,BLANCO,ENGORDE,0,0
BUENOS AIRES,1,H,5,BLANCO,ENGORDE,0,0
BUENOS AIRES,1,H,6,BLANCO,ENGORDE,0,0
BUENOS AIRES,1,H,7,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,1,H,8,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,1,H,9,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,1,H,10,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,1,H,11,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,1,H,12,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,2,H,1,BLANCO,ENGORDE,0,0
BUENOS AIRES,2,H,2,BLANCO,ENGORDE,0,0
BUENOS AIRES,2,H,3,BLANCO,ENGORDE,0,0
BUENOS AIRES,2,H,4,BLANCO,ENGORDE,0,0
BUENOS AIRES,2,H,5,BLANCO,ENGORDE,0,0
BUENOS AIRES,2,H,6,BLANCO,ENGORDE,0,0
BUENOS AIRES,2,H,7,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,2,H,8,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,2,H,9,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,2,H,10,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,2,H,11,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,2,H,12,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,3,M,1,BLANCO,ENGORDE,0,0
BUENOS AIRES,3,M,2,BLANCO,ENGORDE,0,0
BUENOS AIRES,3,M,3,BLANCO,ENGORDE,0,0
BUENOS AIRES,3,M,4,BLANCO,ENGORDE,0,0
BUENOS AIRES,3,M,5,BLANCO,ENGORDE,0,0
BUENOS AIRES,3,M,6,BLANCO,ENGORDE,0,0
BUENOS AIRES,3,M,7,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,3,M,8,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,3,M,9,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,3,M,10,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,3,M,11,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,3,M,12,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,6,M,1,BLANCO,ENGORDE,0,0
BUENOS AIRES,6,M,2,BLANCO,ENGORDE,0,0
BUENOS AIRES,6,M,3,BLANCO,ENGORDE,0,0
BUENOS AIRES,6,M,4,BLANCO,ENGORDE,0,0
BUENOS AIRES,6,M,5,BLANCO,ENGORDE,0,0
BUENOS AIRES,6,M,6,BLANCO,ENGORDE,0,0
BUENOS AIRES,6,M,7,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,6,M,8,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,6,M,9,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,6,M,10,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,6,M,11,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,6,M,12,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,7,H,1,BLANCO,ENGORDE,0,0
BUENOS AIRES,7,H,2,BLANCO,ENGORDE,0,0
BUENOS AIRES,7,H,3,BLANCO,ENGORDE,0,0
BUENOS AIRES,7,H,4,BLANCO,ENGORDE,0,0
BUENOS AIRES,7,H,5,BLANCO,ENGORDE,0,0
BUENOS AIRES,7,H,6,BLANCO,ENGORDE,0,0
BUENOS AIRES,7,H,7,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,7,H,8,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,7,H,9,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,7,H,10,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,7,H,11,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,7,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,6,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,6,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,6,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,6,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,6,M,5,CAMPESINO,ENGORDE,0,0
EL ENCANTO,6,M,6,CAMPESINO,ENGORDE,0,0
EL ENCANTO,6,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,6,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,6,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,6,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,6,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,6,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,6,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,6,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,6,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,6,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,6,H,5,BLANCO,ENGORDE,0,0
EL ENCANTO,6,H,6,BLANCO,ENGORDE,0,0
EL ENCANTO,6,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,6,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,6,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,6,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,6,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,6,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,10,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,10,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,10,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,10,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,10,M,5,CAMPESINO,ENGORDE,0,0
EL ENCANTO,10,M,6,CAMPESINO,ENGORDE,0,0
EL ENCANTO,10,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,10,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,10,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,10,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,10,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,10,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,10,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,10,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,10,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,10,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,10,H,5,BLANCO,ENGORDE,0,0
EL ENCANTO,10,H,6,BLANCO,ENGORDE,0,0
EL ENCANTO,10,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,10,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,10,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,10,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,10,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,10,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,11,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,11,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,11,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,11,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,11,M,5,CAMPESINO,ENGORDE,0,0
EL ENCANTO,11,M,6,CAMPESINO,ENGORDE,0,0
EL ENCANTO,11,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,11,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,11,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,11,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,11,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,11,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,11,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,11,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,11,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,11,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,11,H,5,BLANCO,ENGORDE,0,0
EL ENCANTO,11,H,6,BLANCO,ENGORDE,0,0
EL ENCANTO,11,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,11,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,11,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,11,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,11,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,11,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,12,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,12,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,12,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,12,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,12,M,5,CAMPESINO,ENGORDE,0,0
EL ENCANTO,12,M,6,CAMPESINO,ENGORDE,0,0
EL ENCANTO,12,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,12,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,12,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,12,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,12,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,12,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,12,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,12,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,12,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,12,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,12,H,5,BLANCO,ENGORDE,0,0
EL ENCANTO,12,H,6,BLANCO,ENGORDE,0,0
EL ENCANTO,12,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,12,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,12,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,12,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,12,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,12,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,13,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,13,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,13,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,13,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,13,M,5,CAMPESINO,ENGORDE,0,0
EL ENCANTO,13,M,6,CAMPESINO,ENGORDE,0,0
EL ENCANTO,13,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,13,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,13,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,13,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,13,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,13,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,13,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,13,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,13,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,13,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,13,H,5,BLANCO,ENGORDE,0,0
EL ENCANTO,13,H,6,BLANCO,ENGORDE,0,0
EL ENCANTO,13,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,13,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,13,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,13,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,13,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,13,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,14,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,14,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,14,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,14,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,14,M,5,CAMPESINO,ENGORDE,0,0
EL ENCANTO,14,M,6,CAMPESINO,ENGORDE,0,0
EL ENCANTO,14,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,14,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,14,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,14,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,14,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,14,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,14,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,14,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,14,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,14,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,14,H,5,BLANCO,ENGORDE,0,0
EL ENCANTO,14,H,6,BLANCO,ENGORDE,0,0
EL ENCANTO,14,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,14,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,14,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,14,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,14,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,14,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,15,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,15,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,15,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,15,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,15,M,5,CAMPESINO,ENGORDE,0,0
EL ENCANTO,15,M,6,CAMPESINO,ENGORDE,0,0
EL ENCANTO,15,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,15,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,15,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,15,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,15,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,15,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,15,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,15,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,15,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,15,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,15,H,5,BLANCO,ENGORDE,0,0
EL ENCANTO,15,H,6,BLANCO,ENGORDE,0,0
EL ENCANTO,15,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,15,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,15,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,15,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,15,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,15,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,16,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,16,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,16,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,16,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,16,M,5,CAMPESINO,ENGORDE,0,0
EL ENCANTO,16,M,6,CAMPESINO,ENGORDE,0,0
EL ENCANTO,16,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,16,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,16,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,16,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,16,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,16,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,16,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,16,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,16,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,16,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,16,H,5,BLANCO,ENGORDE,0,0
EL ENCANTO,16,H,6,BLANCO,ENGORDE,0,0
EL ENCANTO,16,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,16,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,16,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,16,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,16,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,16,H,12,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,4,M,1,BLANCO,ENGORDE,0,0
BUENOS AIRES,4,M,2,BLANCO,ENGORDE,0,0
BUENOS AIRES,4,M,3,BLANCO,ENGORDE,0,0
BUENOS AIRES,4,M,4,BLANCO,ENGORDE,0,0
BUENOS AIRES,4,M,5,BLANCO,ENGORDE,0,0
BUENOS AIRES,4,M,6,BLANCO,ENGORDE,0,0
BUENOS AIRES,4,M,7,BLANCO,ENGORDE,0,0
BUENOS AIRES,4,M,8,BLANCO,ENGORDE,0,0
BUENOS AIRES,4,M,9,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,4,M,10,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,4,M,11,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,4,M,12,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,5,H,1,BLANCO,ENGORDE,0,0
BUENOS AIRES,5,H,2,BLANCO,ENGORDE,0,0
BUENOS AIRES,5,H,3,BLANCO,ENGORDE,0,0
BUENOS AIRES,5,H,4,BLANCO,ENGORDE,0,0
BUENOS AIRES,5,H,5,BLANCO,ENGORDE,0,0
BUENOS AIRES,5,H,6,BLANCO,ENGORDE,0,0
BUENOS AIRES,5,H,7,BLANCO,ENGORDE,0,0
BUENOS AIRES,5,H,8,BLANCO,ENGORDE,0,0
BUENOS AIRES,5,H,9,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,5,H,10,BLANCO,PEQUEÑO,1,7990
BUENOS AIRES,5,H,11,BLANCO,PEQUEÑO,0,0
BUENOS AIRES,5,H,12,BLANCO,PEQUEÑO,0,0
CETEC SAN NICOLAS,1,MX,1,BLANCO,ENGORDE,0,0
CETEC SAN NICOLAS,1,MX,2,BLANCO,ENGORDE,0,0
CETEC SAN NICOLAS,1,MX,3,BLANCO,ENGORDE,0,0
CETEC SAN NICOLAS,1,MX,4,BLANCO,ENGORDE,0,0
CETEC SAN NICOLAS,1,MX,5,BLANCO,ENGORDE,0,0
CETEC SAN NICOLAS,1,MX,6,BLANCO,ENGORDE,0,0
CETEC SAN NICOLAS,1,MX,7,BLANCO,ENGORDE,0,0
CETEC SAN NICOLAS,1,MX,8,BLANCO,ENGORDE,0,0
CETEC SAN NICOLAS,1,MX,9,BLANCO,PEQUEÑO,0,0
CETEC SAN NICOLAS,1,MX,10,BLANCO,PEQUEÑO,0,0
CETEC SAN NICOLAS,1,MX,11,BLANCO,PEQUEÑO,0,0
CETEC SAN NICOLAS,1,MX,12,BLANCO,PEQUEÑO,0,0
CETEC CRUCERO,1,MX,1,BLANCO,ENGORDE,0,0
CETEC CRUCERO,1,MX,2,BLANCO,ENGORDE,0,0
CETEC CRUCERO,1,MX,3,BLANCO,ENGORDE,0,0
CETEC CRUCERO,1,MX,4,BLANCO,ENGORDE,0,0
CETEC CRUCERO,1,MX,5,BLANCO,ENGORDE,0,0
CETEC CRUCERO,1,MX,6,BLANCO,ENGORDE,0,0
CETEC CRUCERO,1,MX,7,BLANCO,ENGORDE,0,0
CETEC CRUCERO,1,MX,8,BLANCO,ENGORDE,0,0
CETEC CRUCERO,1,MX,9,BLANCO,PEQUEÑO,0,0
CETEC CRUCERO,1,MX,10,BLANCO,PEQUEÑO,0,0
CETEC CRUCERO,1,MX,11,BLANCO,PEQUEÑO,0,0
CETEC CRUCERO,1,MX,12,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,1,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,1,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,1,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,1,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,1,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,1,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,1,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,1,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,1,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,1,M,10,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,1,M,11,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,1,M,12,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,1,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,1,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,1,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,1,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,1,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,1,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,1,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,1,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,1,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,1,H,10,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,1,H,11,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,1,H,12,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,2,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,2,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,2,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,2,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,2,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,2,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,2,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,2,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,2,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,2,M,10,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,2,M,11,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,2,M,12,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,2,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,2,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,2,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,2,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,2,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,2,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,2,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,2,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,2,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,2,H,10,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,2,H,11,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,2,H,12,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,3,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,3,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,3,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,3,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,3,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,3,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,3,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,3,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,3,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,3,M,10,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,3,M,11,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,3,M,12,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,3,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,3,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,3,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,3,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,3,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,3,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,3,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,3,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,3,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,3,H,10,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,3,H,11,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,3,H,12,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,4,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,4,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,4,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,4,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,4,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,4,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,4,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,4,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,4,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,4,M,10,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,4,M,11,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,4,M,12,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,4,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,4,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,4,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,4,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,4,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,4,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,4,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,4,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,4,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,4,H,10,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,4,H,11,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,4,H,12,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,5,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,5,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,5,M,3,CAMPESINO,ENGORDE,0,0
